Name	Set	ImageFile	Rarity	Unique	CollectorsInfo	Type	Cost	Mission/DilemmaType	Span	Points	Quadrant	Affiliation	Icons	Staff	Keywords	Class	Species	Skills	Integrity/Range	Cunning/Weapons	Strength/Shields	Text
Martinez	FotE	STVE-EN35026	V	N	35V026	Personnel	2					Federation	[Stf][TNG]				Human	Biology Law Medical Programming	5	6	5	While each player has 40 or more points, this personnel is attributes +1 and gains Diplomacy and Security.
Nog Communications Relay	FotE	STVE-EN35027	V	Y	35V027	Personnel	2					Federation	[Stf][DS9]				Ferengi	Astrometrics Engineer Officer	6	6	5	While this personnel is aboard your {shipclass=Defiant Class|Defiant-class ship}, each of your [Stf] personnel present loses [Stf] and gains [Cmd].
Richardson	FotE	STVE-EN35028	V	N	35V028	Personnel	1					Federation	[Stf][TNG]				Human	Archaeology Science Transporters	6	6	5	While each player commands a completed mission, this personnel is attributes +1 and gains Science.
Spock Maverick Diplomat	FotE	STVE-EN35029	V	Y	35V029	Personnel	4					Federation	[Cmd][TNG]				Human/Vulcan	Archaeology 2 Diplomacy Honor Law Science	8	8	6	When you play this personnel, each player may choose one: download a Diplomacy personnel; remove the bottom card of his or her dilemma pile from the game; or place a personnel from his or her headquarters mission at another mission.
St. John Talbot Embittered Consul	FotE	STVE-EN35030	V	Y	35V030	Personnel	3					Federation	[TOS][Pa][E]				Human	Biology Diplomacy Law Programming	2	0	0	Add the cost of the highest cost ship at this mission to this personnel's attributes.
Kayron	FotE	STVE-EN35031	V	N	35V031	Personnel	2					Ferengi	[Stf]				Ferengi	Biology Navigation Programming Security	4	6	4	While this personnel is aboard your {shipclass=DKora Class|D'Kora-class ship}, the first {traits[]=Commodity&cardtype=Event|Commodity} or {traits[]=Rule&cardtype=Event|Rule} event you play each turn is cost -1.
Korrd Obsolete Consul	FotE	STVE-EN35032	V	Y	35V032	Personnel	3					Klingon	[Cmd][Pa]				Klingon	Diplomacy Leadership Navigation Physics	0	0	2	Add the cost of the highest cost ship at this mission to this personnel's attributes.
Kromm	FotE	STVE-EN35033	V	N	35V033	Personnel	2					Klingon	[Stf]				Klingon	Navigation Programming Science Security	5	4	7	While this personnel is aboard your {shipclass=Vorcha Class|Vor'cha-class ship}, the first {traits[]=Assault&cardtype=Event|Assault} or {traits[]=Maneuver&cardtype=Event|Maneuver} event you play each turn is cost -1.
Caithlin Dar Innocent Consul	FotE	STVE-EN35034	V	Y	35V034	Personnel	3					Romulan	[Pa]				Romulan	Anthropology Diplomacy Exobiology Honor	0	2	0	Add the cost of the highest cost ship at this mission to this personnel's attributes.
Navok	FotE	STVE-EN35035	V	N	35V035	Personnel	1					Romulan	[Stf]				Romulan	Astrometrics Security	4	5	5	While this personnel is facing a dilemma, you may discard a [Rom] card from hand to have him gain a skill from your [Rom] personnel at an opponent's mission until the end of that dilemma. You may do this only once each dilemma.
Rasul	FotE	STVE-EN35036	V	N	35V036	Personnel	2					Romulan	[Stf]				Romulan	Anthropology Archaeology Intelligence Programming	4	6	5	While this personnel is aboard your {shipclass=Dderidex Class|D'deridex-class ship}, it is Range +1.
Retaya Chemical Agent	FotE	STVE-EN35037	V	Y	35V037	Personnel	3					Romulan	[Stf]				Flaxian	2 Biology Intelligence Science 2 Treachery	2	6	5	When your opponent is about to fail a mission attempt here, you may discard an event from hand to randomly kill a personnel involved.
Stefan DeSeve Disillusioned Expatriate	FotE	STVE-EN35038	V	Y	35V038	Personnel	1					Romulan	[Stf][TNG]				Human	Anthropology Diplomacy Security	4	5	6	While this personnel is present with a {traits[]=Dissident|Dissident} or a [Fed][Cmd] personnel, he is attributes +1.
Tagus	FotE	STVE-EN35039	V	N	35V039	Personnel	2					Romulan	[Stf]				Romulan	Biology Security Treachery	4	5	6	When your opponent's personnel at this mission is about to gain a skill as a result of paying a cost, prevent that unless he or she discards a card from hand.
Thei Candid Analyst	FotE	STVE-EN35040	V	Y	35V040	Personnel	2					Romulan	[Cmd]				Romulan	Officer Science Transporters	5	6	6	When your opponent is about to choose one or more personnel here for a dilemma you own, randomly select from all eligible personnel instead.
Varel	FotE	STVE-EN35041	V	N	35V041	Personnel	2					Romulan	[Stf]				Romulan	Engineer Navigation Physics Science	5	6	5	When you play this personnel, you may download {Escaping Detection}.
U.S.S. Enterprise-E Royal Refuge	FotE	STVE-EN35042	V	Y	35V042	Ship	7					Borg		[Stf][Stf][Stf][Stf][Stf]		Sovereign Class			9	9	9	Order - While you command a personnel you do not own aboard this ship and it is staffed, name another non-[Voy] ship. Each player ignores that ship's game text. This effect lasts until this order is executed again.
U.S.S. Defiant Enduring Defender	FotE	STVE-EN35043	V	Y	35V043	Ship	7					Federation	[TNG]	[Cmd][Cmd][Cmd][Stf]		Defiant Class			8	10	10	This ship requires an additional damage card to destroy it. While this ship is damaged, it is attributes +2.
I.K.S. Negh'Var Imperial Flagship	FotE	STVE-EN35044	V	Y	35V044	Ship	7					Klingon		[Cmd][Cmd][Stf][Stf][Stf]		Negh'Var Class			9	11	10	To staff this ship, you must have a {traits[]=Chancellor|Chancellor} or a {traits[]=General|General} aboard. You may use your card which begins combat at this mission even if it is at a headquarters mission.
T'Met Timely Reinforcement	FotE	STVE-EN35045	V	Y	35V045	Ship	6					Romulan		[Cmd][Stf][Stf][Stf]		D'deridex Class			7	9	9	When the opponent on your right begins a mission attempt at this mission, if this ship is staffed, you may discard two cards (or an event) from hand to draw three extra dilemmas and spend three extra in total cost on dilemmas.
Entanglement *VP	VP	STVP-EN180	VP	N	0VP180	Dilemma	0	D							Consume: 1. 							Your opponent may spend three extra in total cost on dilemmas during this mission attempt.
Occupational Hazards *VP	VP	STVP-EN181	VP	N	0VP181	Dilemma	3	D														Unless you have 2 Acquisition or 2 Treachery, randomly select a personnel to be killed and this dilemma returns to its owner's dilemma pile.
Alien Gambling Device *VP	VP	STVP-EN182	VP	N	0VP182	Equipment	5															When a random selection is made at this mission, you may ignore its result and select again.  You may do this only once each turn.
Stir Crazy *VP	VP	STVP-EN183	VP	N	0VP183	Event	1															Plays in your core.  When the player on your right begins a mission attempt, if he or she has already completed a mission of the same type, you may destroy this event to draw three extra dilemmas and spend three extra in total cost on dilemmas.
Reborn *VP	VP	STVP-EN184	VP	N	0VP184	Interrupt	0															To play this interrupt, you must command three [Bor] personnel present together at a non-headquarters mission.  Order - Lose 5 points to randomly select an opponent's personnel present with those [Bor] personnel and take command of him or her.
Seven of Nine Efficient Analyst *VP	VP	STVP-EN186	VP	Y	0VP186	Personnel	2					Federation	[Stf][Voy]				Borg	Astrometrics Engineer Programming Science	5	7	6	Order - Examine the top two cards of your deck. Replace those cards in any order. Order - Exchange a card in hand with the top card of your deck.
Worf Defiant Commander *VP	VP	STVP-EN187	VP	Y	0VP187	Personnel	4					Federation	[Cmd][DS9]		Commander: U.S.S. Defiant. 		Klingon	Diplomacy 2 Honor Leadership Officer	8	5	8	Each of your personnel present who has a cost of 4 or more is attributes +1.
Tenak'talar Vanguard of the Occupation *VP	VP	STVP-EN188	VP	Y	0VP188	Ship	7					Dominion	[TN]	[Cmd][Stf][Stf]		Warship			9	9	9	This ship is Range +1 for each unique [Car] personnel aboard (limit +3). When your unique Cardassian aboard uses a skill to complete a [Car] mission, if this ship is staffed, score 10 points. You may do this only once each turn.
Taris Deceitful Subcommander	VP	STVP-EN193	VP	Y	0VP193	Personnel	2					Romulan	[Cmd]		Commander: Haakona. 		Romulan	Archaeology Leadership Medical Officer Transporters	4	5	6	When you play this personnel, you may examine an opponent's hand.
Alternatives to Fighting	ATtS	STVE-EN36001	V	N	36V001	Dilemma	3	S														Unless you have Navigation and Weapons>7 or this mission is a Nebula mission, place your ship at a Nebula mission. If you cannot, all your personnel are stopped and place this dilemma on your ship.Damage - This ship is attributes -2.
Becalmed	ATtS	STVE-EN36002	V	N	36V002	Dilemma	0	D														Add the span of this mission to this dilemma's cost. Randomly select three personnel. Each of those personnel with an attribute>6 is stopped.
Brave Words	ATtS	STVE-EN36003	V	N	36V003	Dilemma	2	D														Unless the missions you command have greater total span than the mission your opponent commands, your opponent chooses a personnel to be stopped.
Cornered	ATtS	STVE-EN36004	V	N	36V004	Dilemma	3	P														Unless you have 2 Astrometrics and 2 Navigation or command a completed mission with span 4 or more, randomly select two personnel to be killed.
Dead Weight	ATtS	STVE-EN36005	V	N	36V005	Dilemma	3	D														Each of your personnel who does not have a skill required by this mission is stopped.
Accumulated Knowledge	ATtS	STVE-EN36006a	V	Y	36V006	Event	8															When you play this event, it is cost -1 for each dilemma beneath your [SF] missions. Plays in your core. When any number of your [SF] personnel are about to be stopped by a dilemma, you may destroy this event to prevent that.
Defiant Reprisal	ATtS	STVE-EN36008	V	Y	36V008	Event	1															Plays in your core. When your [Maq] personnel is killed by a dilemma, in combat, or in an engagement, you may place that personnel on this event. (You no longer command that personnel.) When your [Maq] personnel is about to be stopped or killed by a dilemma, you may discard a card on this event to prevent that.
Chimeric Diversion	ATtS	STVE-EN36007	V	N	36V007	Event	3															Plays in your core. When the opponent on your right begins a mission attempt, if the number of dilemmas beneath that mission is greater than its span, you may draw one extra dilemma and spend one extra in total cost on dilemmas.
Ignored Jurisdiction	ATtS	STVE-EN36009	V	N	36V009	Event	1															Plays on a non-headquarters Region: Demilitarized Zone mission. All players ignore the mission's game text (except keywords and requirements). When a card an opponent owns causes you to lose command of this event, return it to its owner's hand.
Respect in Diversity	ATtS	STVE-EN36010	V	Y	36V010	Event	2															Plays in your core. When you complete a mission, you may unstop any number of your stopped [SF] personnel at that mission. They must each be a different species.
Ripple Effect	ATtS	STVE-EN36011	V	N	36V011	Event	0															To play this event, you must command three [SF] personnel. Plays on your completed mission. You are considered to command another completed mission of this mission's type.
Subspace Rift	ATtS	STVE-EN36012	V	Y	36V012	Event	3															Plays on a non-headquarters mission. This mission is span 4.
Emergency Repairs	ATtS	STVE-EN36013	V	N	36V013	Interrupt	0															To play this interrupt, you must command a ship at a mission with span 4 or more. Order - Place your personnel on a dilemma aboard that ship. (Remove that dilemma from the game.)Order - Remove a Damage card on that ship from the game. Order - Make that ship Range +4 until the end of this turn.
Perilous Proposal	ATtS	STVE-EN36014	V	N	36V014	Interrupt	0															While your [Fed] personnel is facing a dilemma at a mission with span 4 or more, replace all levels of any one skill in that dilemma's requirements with 2 Astrometrics.
B'hava'el Prevent Systemic Annihilation	ATtS	STVE-EN36015	V	Y	36V015	Mission	0	S	2	35	A	[Fed] [Kli] [Rom]						Engineer, Leadership, 2 Security, and Strength>36				When you play a Paranoia event, if this mission is complete, that event is cost -1.
Betazed Occupy Homeworld	ATtS	STVE-EN36016	V	Y	36V016	Mission	0	P	2	45	A	[Dom]						Leadership, Officer, 3 Security, and Strength>48				When you attempt this mission, reduce the attribute requirements of this mission by 1 (limit 15) for each opponent's dilemma that has been removed from the game until the end of that mission attempt.
