Name	Set	ImageFile	Rarity	Unique	CollectorsInfo	Type	Cost	Mission/DilemmaType	Span	Points	Quadrant	Affiliation	Icons	Staff	Keywords	Class	Species	Skills	Integrity/Range	Cunning/Weapons	Strength/Shields	Text
Two of Nine Transtator Drone	TV	ST2E-EN12048	R	Y	12R048	Personnel	2					Borg	[Stf]		Drone. 		Borg	Anthropology Science Security	5	5	7	Order - Place this personnel on the bottom of his owner's deck to choose one: destroy an event; download a card that has a cost of 5 or more; or draw three cards.
Four of Nine Heuristics Drone	TV	ST2E-EN12045	R	Y	12R045	Personnel	3					Borg	[Stf]		Drone. 		Borg	Biology Honor Programming	7	5	5	Order - Place this personnel on the bottom of his owner's deck to download two unique [Bor] personnel.
Mullibok Gnarled and Battered Old Tree	TV	ST2E-EN12044	U	Y	12U044	Personnel	3					Bajoran					Bajoran	Biology Geology Honor Security	7	5	7	When you have ten or more cards in your discard pile, this personnel cannot be killed or stopped by dilemmas.
You Have a Disease	TV	ST2E-EN12032	U	N	12U032	Event	2															Plays in your core. When your unique [Bor] personnel uses a skill to meet a requirement on a dilemma or mission, you may choose an opponent to discard a card from hand. Then you may draw a card for each headquarters mission that opponent commands. You may do this only once each turn.
The Circle	TV	ST2E-EN12031	R	Y	12R031	Event	0															To play this event, you must command Bajor and no other headquarters missions. Plays in your core. While an opponent has seven or more personnel in his or her discard pile, you may spend 2 additional counters during your turn.
Rule of Acquisition #18	TV	ST2E-EN12030	U	N	12U030	Event	2								Rule. 							To play this event, you must command three [Fer] personnel. Plays in your core. At the start of each of your turns, you may destroy this event to spend four additional counters this turn.
Obstacle to Opportunity	TV	ST2E-EN12027	U	Y	12U027	Event	1															To play this event, you must command three [Fer] personnel. Plays in your core. When you play an Acquisition personnel, you may discard a card from hand to choose an opponent and examine the top card of his or her dilemma pile. Place that dilemma on the top or bottom of that dilemma pile.
Silent Attack	TV	st2e-en12016	C	N	12C016	Dilemma	3	D														Randomly select three personnel. If the total cost of those personnel is 4 or less, they are stopped and this dilemma is placed in your core. Otherwise, randomly select one of those personnel to be stopped. When you play a non-unique personnel, he or she is cost +1.
Evans	TV	st2e-en12062	C	N	12C062	Personnel	2					Federation	[Cmd][TOS][Pa]				Human	Geology Leadership Officer 2 Security	6	6	6	You may play this personnel at cost +2 to download {Final Cry} or a [TOS] Security personnel.
Josephs	TV	st2e-en12070	C	N	12C070	Personnel	1					Federation	[Stf][TOS][Pa]				Human	Navigation Security Transporters	5	5	6	You may play this personnel at cost +5 to make each player discard five cards from the top of his or her deck for each headquarters mission he or she commands.
Ambassador Gral High-Ranking Official	TV	st2e-en12097	C	Y	12C097	Personnel	2					Non-Aligned	[Pa]				Tellarite	Diplomacy Law Leadership Programming	6	6	4	While an opponent has completed more turns that you have, this personnel is attributes +2.
Trelane's Trial	TV	ST2E-EN12018	C	N	12C018	Dilemma	2	D														Choose a personnel that does not have an attributes>6 to be stopped. If you cannot, for each headquarters mission you command, randomly select a personnel to be killed.
Bashir Founder Imperturbable Infiltrator	TV	st2e-en12051	R	Y	12R051	Personnel	2					Dominion	[Stf]		Founder. Infiltrator. Shape-shifter. 		Changeling	Intelligence Medical Physics 2 Treachery	1	7	6	While you command two Founders, you may play this personnel at cost +2 aboard an opponent's ship. If you do this, that opponent now commands him. While you command but do not own this personnel, each of your personnel is attributes -1 (even if this personnel is stopped).
Pavel A. Chekov Young Navigator	TV	st2e-en12081	C	Y	12C081	Personnel	1					Federation	[Stf][TOS][Pa]				Human	Astrometrics Navigation Officer	6	5	6	You may play this personnel at cost +1 to return a [TOS] personnel you command to his or her owner's hand.
Janice Rand Captain's Yeoman	TV	st2e-en12069	C	Y	12C069	Personnel	0					Federation	[TOS][Pa]				Human	Honor	6	5	4	You may play this personnel at cost +2 to name a unique [TOS] personnel. That personnel cannot be stopped or killed by dilemmas until the end of this turn.
James T. Kirk Youngest Captain in Starfleet	TV	st2e-en12068	C	Y	12C068	Personnel	2					Federation	[TOS][Pa]				Human	Diplomacy 2 Honor Leadership	7	6	6	
Charvanek Fleet Commander	TV	st2e-en12105	U	Y	12U105	Personnel	2					Romulan	[Cmd][Pa]				Romulan	Archaeology Diplomacy Officer Physics Science	5	6	5	
Plasma Energy Weapon	TV	st2e-en12029	U	Y	12U029	Event	1															To play this event, you must command three [Rom] personnel. Plays in your core. At the start of each of your turns, you may make each opponent draw five cards. At the end of each of your turns, each opponent that drew cards this turn this way places five cards from hand on the bottom of his or her deck in any order.
Tal Alert Subcommander	TV	st2e-en12109a	U	Y	12U109	Personnel	3					Romulan	[Cmd][Pa]				Romulan	Engineer Exobiology Programming Security Transporters	4	6	6	When you play a [Rom] personnel at this mission, reveal an opponent's hand. If you reveal an interrupt this way, you may download a card that has the same cost as that personnel. You may do this only once each turn.
Robert Tomlinson	TV	st2e-en12083	C	N	12C083	Personnel	1					Federation	[Stf][TOS][Pa]				Human	Engineer Physics Transporters	5	5	5	You may play this personnel at cost +1 to shuffle your deck or shuffle your dilemma pile.
Barrier's Effect	TV	st2e-en12002	C	N	12C002	Dilemma	2	D														Choose a unique personnel to be attributes +3 until the end of this mission attempt. At the end of this mission attempt, place that personnel and an event in your core in their owner's discard piles.
Mark Piper	TV	st2e-en12073	C	N	12C073	Personnel	1					Federation	[Stf][TOS][Pa]				Human	2 Exobiology Medical	5	6	5	You may play this personnel at cost +2 to take a [TOS] personnel from your discard pile and place him or her on the bottom of his or her owner's deck.
Mathews	TV	st2e-en12075	C	N	12C075	Personnel	1					Federation	[Stf][TOS][Pa]				Human	Archaeology Geology Security	5	5	6	You may play this personnel at cost +1 to take the bottom card of your deck into hand.
Vian Test	TV	ST2E-EN12020	R	N	12R020	Dilemma	5	P														Choose a personnel to place in your opponent's brig. If that personnel is non-unique, your opponent draws up to three cards.
Casualties	TV	st2e-en12003	R	N	12R003	Dilemma	3	D							Consume: 1. 							The personnel who has the fewest [SD] icons is stopped. If that personnel does not have at least four [SD] icons, he or she is killed instead.
Swashbuckler at Heart	TV	st2e-en12017	R	N	12R017	Dilemma	2	D														Reveal your hand and place each interrupt revealed this way on top of your deck in any order. Your opponent draws up to two cards.
Vault of Tomorrow	TV	st2e-en12019	U	N	12U019	Dilemma	1	P														Your opponent searches his or her dilemma pile and chooses a dilemma that has a cost of 2 or less to place on top of his or her dilemma stack. Then your opponent shuffles his or her dilemma pile and this dilemma returns to its owner's dilemma pile.
Tox Uthat	TV	st2e-en12021	R	Y	12R021	Equipment	3								Artifact. 							While your personnel present is facing a dilemma, you may place this equipment on the bottom of your deck to end your mission attempt. That dilemma and all remaining dilemmas in the dilemma stack are returned to their owner's dilemma pile.
Seven of Nine Efficient Analyst	TV	st2e-en12084	R	Y	12R084	Personnel	2					Federation	[Stf][Voy]				Borg	Astrometrics Engineer Programming Science	5	7	6	Order - Examine the top two cards of your deck. Replace those cards in any order. Order - Exchange a card in hand with the top card of your deck.
Christine Chapel Medical Assistant	TV	st2e-en12061	C	Y	12C061	Personnel	2					Federation	[Stf][TOS][Pa]				Human	Anthropology 2 Biology Honor Medical	6	5	4	You may play this personnel at cost +2 to take a [TOS] personnel from your discard pile into hand.
Palmer	TV	st2e-en12080	C	N	12C080	Personnel	1					Federation	[Stf][TOS][Pa]				Human	Biology Honor Officer	6	5	4	You may play this personnel at cost +1 to examine and remove two cards in an opponent's discard pile from the game.
Uhura Skilled Technician	TV	st2e-en12086	C	Y	12C086	Personnel	1					Federation	[Stf][TOS][Pa]				Human	Anthropology Honor Officer	6	6	5	You may play this personnel at cost +2 to choose one: download an interrupt; or take an interrupt from your discard pile and shuffle it into your deck.
Cascade Virus	TV	st2e-en12033ab	R	N	12R033	Interrupt	0															To play this interrupt you must command Athos IV and three [Maq] personnel. When an opponent is about to play a non-unique personnel or a personnel who costs 2 or less, prevent that and place the personnel in its owner's discard pile.
Gav Diplomat	TV	st2e-en12100	C	Y	12C100	Personnel	5					Non-Aligned	[Cmd][Pa]				Tellarite	Anthropology Archaeology Diplomacy Geology Science Transporters	6	7	5	While this personnel is facing a dilemma, you may choose an opponent to score 5 points to have this personnel gain a skill of your choice until the end of that dilemma. You may do this only once each dilemma.
Hideaki Chang Conscientious Corproal	TV	st2e-en12111	C	Y	12C111	Personnel	2					Starfleet	[Stf][Pa]		MACO. 		Human	Biology Physics Security	5	5	6	While this personnel is present with three MACOs, he and each [SF] personnel present are attributes +1.
Jeremiah Hayes Diligent Major	TV	st2e-en12112	R	Y	12R112	Personnel	2					Starfleet	[Cmd][Pa]		MACO. 		Human	Honor Leadership Officer Security	6	5	6	While your MACO is facing a dilemma at a planet mission and you command a completed space mission, you may place this personnel on that planet mission and have him join that attempt. You may use this ability only if this personnel is at another mission.
Khod Conniving Captain	TV	st2e-en12090	U	Y	12U090	Personnel	3					Klingon	[Cmd][Pa]				Klingon	Anthropology Biology Medical Navigation Programming	4	6	6	When you play this personnel, if you command two [Pa] Klingons, this personnel is cost -2. While this personnel is facing a space dilemma, you may exclude him from any random selections.
Kras Merciless Officer	TV	st2e-en12094	U	Y	12U094	Personnel	3					Klingon	[Cmd][Pa]				Klingon	Geology Officer 2 Physics Transporters	4	6	6	When you play this personnel, if you command two [Pa] Klingons, this personnel is cost -2. While this personnel is facing a planet dilemma, you may exclude him from any random selections.
U.S.S. Enterprise Beautiful Lady	TV	st2e-en12119	R	Y	12R119	Ship	3					Federation	[TOS][Pa]	[Cmd][Stf]		Constitution Class			8	6	6	To play this ship, you must command four [TOS] personnel. You may play this ship at cost +4 to score 5 points.
Neural Transceiver	TV	st2e-en12038	U	N	12U038	Interrupt	0															When one of your unique [Bor] personnel is facing a dilemma, discard a card from the top of your deck to give him or her a skill that one of your personnel has until the end of the turn.
Montgomery Scott Chief Engineer	TV	st2e-en12078	R	Y	12R078	Personnel	2					Federation	[Cmd][TOS][Pa]				Human	2 Engineer Programming 2 Transporters	6	6	5	You may play this personnel at cost +1 to place any number of cards from your hand on the bottom of your deck in any order and draw an equal number of cards.
Charvanek Neutral Zone Commander	TV	ST2E-EN12106	R	Y	12R106	Personnel	3					Romulan	[Cmd][Pa]				Romulan	Diplomacy Leadership Officer Science	5	6	5	When you play this personnel, reveal an opponent's hand. For each personnel revealed, this personnel is cost -1. When this personnel is an eligible target for a random selection, you may choose one: exclude her from that selection; or exclude a [Pa][Rom] personnel present from that selection.
Three of Nine Tactician Drone	TV	ST2E-EN12047a	R	Y	12R047	Personnel	2					Borg	[Stf]		Drone. 		Borg	Archaeology Astrometrics Geology	5	7	5	Order - Place this personnel on the bottom of her owner's deck and discard four cards from the top of your deck to take up to four cards from your discard pile and shuffle them into your deck.
Benjamin Sisko Command Staffer	TV	st2e-en12058	R	Y	12R058	Personnel	2					Federation	[Cmd][DS9]				Human	Engineer Leadership Officer Security	6	6	6	You may play this personnel aboard your [TOS] ship. When an opponent plays an interrupt, if this personnel is present with three [Pa] personnel, you may return this personnel to his owner's hand to prevent that interrupt and place it in its owner's discard pile.
Amanda Cole	TV	st2e-en12110	C	N	12C110	Personnel	3					Starfleet	[Stf][Pa]		MACO. 		Human	Astrometrics Exobiology Programming Security	5	6	6	While this personnel is facing a dilemma, if your [SF] Engineer and MACO are present with her, she is attributes +2 and gains Engineer and Programming.
Excalbian Drama	TV	st2e-en12005	C	N	12C005	Dilemma	0	P														When your opponent reveals this dilemma, he or she may discard any number of cards from hand. For each card discarded this way, add 5 Integrity to this dilemma's requirements. Unless you have Integrity>30, all your personnel are stopped.
Driven	TV	st2e-en12036	U	N	12U036	Interrupt	0															When your [TOS] Officer is facing a dilemma, discard a [TOS] Officer from hand to choose one: he or she is attributes +5 until the end of that dilemma; or he or she gains a skill of your choice until the end of that dilemma.
